4	131745311	132592072
4	132592072	134897268
4	134897268	135936325
4	135936325	137622890
4	137622890	137868472
4	137868472	139913582
4	139913582	142307351
4	142307351	143956740
4	143956740	147542688
4	147542688	149763306
4	149763306	152644270
4	152644270	154626875
4	154626875	156252872
4	156252872	158064420
4	158064420	160923001
4	160923001	162492158
4	162492158	163079718
4	163079718	164551193
4	164551193	166097787
4	166097787	166726013
4	166726013	169759864
4	169759864	171638536
4	171638536	173554805
4	173554805	175209212
4	175209212	178480786
4	178480786	180203927
4	180203927	182203780
4	182203780	183393363
4	183393363	185466290
4	185466290	186471422
4	186471422	187773644
4	187773644	189588654
4	189588654	190183759
5	11875	1415514
5	1415514	2669989
5	2669989	4631825
5	4631825	5991717
5	5991717	7023201
5	7023201	9205437
5	9205437	11395339
5	11395339	13611522
5	13611522	16412905
5	16412905	18847908
5	18847908	22151519
5	22151519	24839714
5	24839714	26197572
5	26197572	26717152
5	26717152	27968898
5	27968898	30003843
5	30003843	32770644
5	32770644	34676940
5	34676940	36438152
5	36438152	38117060
5	38117060	39596750
5	39596750	42858112
5	52881116	54407873
5	54407873	56272660
5	56272660	58799380
5	58799380	61790609
5	61790609	62780273
5	62780273	64109946
5	64109946	66303964
5	66303964	68013947
5	68013947	71096890
5	71096890	73282304
5	73282304	74672139
5	74672139	77129124
5	77129124	78741315
5	78741315	81767571
5	81767571	84011262
5	84011262	86472172
5	86472172	89595165
5	89595165	91671154
5	91671154	96487028
5	96487028	97711949
5	97711949	99924963
5	99924963	101134655
5	101134655	103750446
5	103750446	107465462
5	107465462	109299301
5	109299301	111753684
5	111753684	113196847
5	113196847	114269597
5	114269597	115783250
5	115783250	116502421
5	116502421	117231140
5	117231140	118418617
5	118418617	119895631
5	119895631	122150144
5	122150144	123858800
5	123858800	125801602
5	125801602	127606135
5	127606135	129539728
5	129539728	133682912
5	133682912	135263204
5	135263204	137607787
5	137607787	140031561
5	140031561	142646484
5	142646484	145315971
5	145315971	147056017
5	147056017	150108378
5	150108378	151593050
5	151593050	153673287
5	153673287	157202743
5	157202743	159399239
5	159399239	159963304
5	159963304	162267483
5	162267483	164096101
5	164096101	165554891
5	165554891	167974992
5	167974992	169413494
5	169413494	172129074
5	172129074	173757543
5	173757543	175573504
5	175573504	177963481
5	177963481	179671059
5	179671059	181362530
6	121495	1477586
6	1477586	3413617
6	3413617	4659841
6	4659841	5664155
6	5664155	6899578
6	6899578	8258409
6	8258409	11236809
6	11236809	11910130
6	11910130	14328035
6	14328035	16807772
6	16807772	18318442
6	18318442	21478455
6	21478455	22749380
6	22749380	24582634
6	24582634	25684378
6	25684378	27258180
6	27258180	28904669
6	28904669	30106780
6	30106780	30425675
6	30425675	31282730
6	31282730	32518958
6	32518958	32648562
6	32648562	32877952
6	32877952	33988587
6	33988587	34671459
6	34671459	37606796
6	37606796	38719920
6	38719920	40444994
6	40444994	41655647
6	41655647	43990869
6	43990869	45126702
6	45126702	47741960
6	47741960	49528149
6	49528149	52346029
6	52346029	53939938
6	53939938	56175027
6	60230066	61784470
6	61784470	62899114
6	62899114	65054061
6	65054061	66847728
6	66847728	67719791
6	67719791	69687608
6	69687608	70899681
6	70899681	72462921
6	72462921	74752287
6	74752287	76553063
6	76553063	79155850
6	79155850	81682629
6	81682629	84499974
6	84499974	85531233
6	85531233	87831851
6	87831851	89042663
6	89042663	90500688
6	90500688	93017419
6	93017419	94482868
6	94482868	96670985
6	96670985	99226864
6	99226864	101418492
6	101418492	103534761
6	103534761	105505471
6	105505471	107099183
6	107099183	109962510
6	109962510	111111870
6	111111870	114281525
6	114281525	115810926
6	115810926	118755755
6	118755755	119208045
6	119208045	122787562
6	122787562	123977212
6	123977212	126255600
6	126255600	129539492
6	129539492	130615104
6	130615104	132391287
6	132391287	134250058
6	134250058	136986161
6	136986161	139524383
6	139524383	143401375
6	143401375	145703109
6	145703109	147860456
6	147860456	148895740
6	148895740	151319866
6	151319866	153379899
6	153379899	157125091
6	157125091	159132623
6	159132623	161426875
6	161426875	163903218
6	163903218	165669738
6	165669738	167301917
6	167301917	169069606
6	169069606	170741882
7	31439	386899
7	386899	1286744
7	1286744	2441094
7	2441094	3307193
7	3307193	4890158
7	4890158	6804943
7	6804943	8222341
7	8222341	9159491
7	9159491	11260027
7	11260027	12650793
7	12650793	14101970
7	14101970	15566660
7	15566660	16696135
7	16696135	18904701
7	18904701	21029233
7	21029233	22732641
7	22732641	25868614
7	25868614	28672186
7	28672186	30898577
7	30898577	33516229
7	33516229	35316362
7	35316362	38128414
7	38128414	39031476
7	39031476	41380211
7	41380211	43407985
7	43407985	44031335
7	44031335	45205717
7	45205717	47883168
7	47883168	50325467
7	50325467	53108926
7	53108926	55111707
7	55111707	57315276
7	63654184	65820738
7	65820738	66485627
7	66485627	68062875
7	68062875	68545870
7	68545870	70670275
7	70670275	73268404
7	73268404	75960520
7	75960520	78464626
7	78464626	80130516
7	80130516	82385917
7	82385917	83133485
7	83133485	85728180
7	85728180	89107878
7	89107878	91112059
7	91112059	93388705
7	93388705	96407667
7	96407667	97471491
7	97471491	99354376
7	99354376	102496129
7	102496129	102919930
7	102919930	104212508
7	104212508	106310044
7	106310044	107964837
7	107964837	110008212
7	110008212	111907143
7	111907143	115285268
7	115285268	116587257
7	116587257	118713025
7	118713025	122294601
7	122294601	125290984
7	125290984	128269098
7	128269098	131949760
7	131949760	133309880
7	133309880	136288228
7	136288228	138403410
7	138403410	140483185
7	140483185	144260137
7	144260137	144581155
7	144581155	146882329
7	146882329	148057181
7	148057181	150144923
7	150144923	151346135
7	151346135	153300525
7	153300525	154760466
7	154760466	155990172
7	155990172	157775938
7	157775938	159334873
8	71179	566193
8	566193	1213521
8	1213521	2066999
8	2066999	2937908
8	2937908	3535190
8	3535190	4622470
8	4622470	5034204
8	5034204	6284823
8	6284823	6826893
8	6826893	8879954
8	8879954	9819706
8	9819706	11624755
8	11624755	13538501
8	13538501	14087524
8	14087524	15440595
8	15440595	16183724
8	16183724	17133745
8	17133745	18658702
8	18658702	19634643
8	19634643	20281092
8	20281092	22159255
8	22159255	23693608
8	23693608	24116062
8	24116062	26825097
8	26825097	27902108
8	27902108	31277048
8	31277048	33209476
8	33209476	37613538
8	37613538	39925906
8	39925906	40678173
8	40678173	41866032
8	45930525	48677525
8	48677525	52101256
8	52101256	54355052
8	54355052	56595548
8	56595548	59068223
8	59068223	61096254
8	61096254	63302015
8	63302015	64364160
8	64364160	67657509
8	67657509	68950864
8	68950864	72257032
8	72257032	72924821
8	72924821	73688159
8	73688159	76466674
8	76466674	78839895
8	78839895	80453471
8	80453471	82816871
8	82816871	84202208
8	84202208	88074311
8	88074311	89625972
8	89625972	93995322
8	93995322	95522578
8	95522578	98079825
8	98079825	100487356
8	100487356	102719354
8	102719354	103865639
8	103865639	107380234
8	107380234	109750972
8	109750972	113771608
8	113771608	117286508
8	117286508	120544782
8	120544782	122785250
8	122785250	125397972
8	125397972	127646000
8	127646000	129685072
8	129685072	131608576
8	131608576	134397226
8	134397226	136298929
8	136298929	138243881
8	138243881	140485790
8	140485790	141601120
8	141601120	143133213
8	143133213	145075767
9	10648	902256
9	902256	2170859
9	2170859	3996794
9	3996794	5557422
9	5557422	7376754
9	7376754	8813600
9	8813600	9919288
9	9919288	10879198
9	10879198	12275026
9	12275026	14334668
9	14334668	16658917
9	16658917	17986407
9	17986407	20472385
9	20472385	23084615
9	23084615	25566147
9	25566147	27637396
9	27637396	28885932
9	28885932	31590323
9	31590323	32738472
9	32738472	35906658
9	35906658	37684756
9	37684756	43269938
9	69277370	70487377
9	70487377	73177385
9	73177385	76027312
9	76027312	77520738
9	77520738	79735850
9	79735850	80842405
9	80842405	82816524
9	82816524	84085678
9	84085678	86107180
9	86107180	86578838
9	86578838	88776717
9	88776717	90896966
9	90896966	92118238
9	92118238	93743725
9	93743725	96321740
9	96321740	98446006
9	98446006	101111504
9	101111504	103206819
9	103206819	104914477
9	104914477	107877673
9	107877673	110325860
9	110325860	112069748
9	112069748	114257332
9	114257332	116276894
9	116276894	117971434
9	117971434	119020547
9	119020547	121609349
9	121609349	124208624
9	124208624	126717310
9	126717310	127442497
9	127442497	130234858
9	130234858	131671545
9	131671545	133622201
9	133622201	134697433
9	134697433	136067443
9	136067443	136747654
9	136747654	138221689
10	11501	1705475
10	1705475	2953433
10	2953433	4260647
10	4260647	5353477
10	5353477	6576860
10	6576860	8733172
10	8733172	10502538
10	10502538	12817069
10	12817069	14370880
10	14370880	14854549
10	14854549	16509768
10	16509768	18247798
10	18247798	19429335
10	19429335	20628450
10	20628450	23411554
10	23411554	25709995
10	25709995	26597717
10	26597717	28447474
10	28447474	29996990
10	29996990	32165756
10	32165756	33912977
10	33912977	36185218
10	36185218	37545448
10	41707258	44040315
10	44040315	47907130
10	47907130	49632652
10	49632652	51840359
10	51840359	53122778
10	53122778	55128368
10	55128368	56582711
10	56582711	57664823
10	57664823	59627093
10	59627093	61150606
10	61150606	64035328
10	64035328	66007376
10	66007376	68140688
10	68140688	70119340
10	70119340	71298712
10	71298712	73939296
10	73939296	77446959
10	77446959	78702920
10	78702920	80126241
10	80126241	82623521
10	82623521	84163216
10	84163216	85527102
10	85527102	87392430
10	87392430	89889663
10	89889663	93087358
10	93087358	95307050
10	95307050	98322738
10	98322738	100331627
10	100331627	104382250
10	104382250	106967371
10	106967371	108557529
10	108557529	109285213
10	109285213	113568394
10	113568394	116660024
10	116660024	120116383
10	120116383	120648786
10	120648786	121378757
10	121378757	122142197
10	122142197	123520147
10	123520147	124468000
10	124468000	126724654
10	126724654	128034839
10	128034839	129669329
10	129669329	131202243
10	131202243	132796782
10	132796782	133292471
10	133292471	133766275
11	128446	2028171
11	2028171	4444924
11	4444924	5228599
11	5228599	6898036
11	6898036	8312382
11	8312382	9067573
11	9067573	10940012
11	10940012	12257886
11	12257886	15724846
11	15724846	16821828
11	16821828	19289091
11	19289091	20102503
11	20102503	21241625
11	21241625	22351850
11	22351850	23651499
11	23651499	26000335
11	26000335	26449131
11	26449131	29508700
11	29508700	30827313
11	30827313	33937829
11	33937829	35196898
11	35196898	37124544
11	37124544	40700059
11	40700059	44271197
11	44271197	46868162
11	54537872	56199647
11	56199647	60340200
11	60340200	63591911
11	63591911	66158645
11	66158645	69043369
11	69043369	70534514
11	70534514	73239514
11	73239514	76634466
11	76634466	77086736
11	77086736	79060044
11	79060044	80417878
11	80417878	81500560
11	81500560	84668991
11	84668991	86715836
11	86715836	86981626
11	86981626	89815716
11	89815716	91233246
11	91233246	94658748
11	94658748	96246170
11	96246170	97187949
11	97187949	98834824
11	98834824	100545331
11	100545331	102520542
11	102520542	103963329
11	103963329	104558162
11	104558162	107179934
11	107179934	108041323
11	108041323	112588388
11	112588388	114145359
11	114145359	118153413
11	118153413	120628687
11	120628687	122721021
11	122721021	125104692
11	125104692	126441018
11	126441018	127807979
11	127807979	128319256
11	128319256	129543969
11	129543969	130633717
11	130633717	132004636
11	132004636	134340650
11	134340650	135076141
12	10709	1525284
12	1525284	2966314
12	2966314	4309514
12	4309514	5914520
12	5914520	8604885
12	8604885	9849404
12	9849404	12582501
12	12582501	14114541
12	14114541	17216835
12	17216835	18949866
12	18949866	20711199
12	20711199	21630629
12	21630629	24432767
12	24432767	26099426
12	26099426	27646955
12	27646955	29514747
12	29514747	30570685
12	30570685	31499246
12	31499246	32546655
12	37236646	40329369
12	40329369	41521876
12	41521876	44530964
12	44530964	45630903
12	45630903	48762437
12	48762437	51382710
12	51382710	52559329
12	52559329	53989716
12	53989716	57143206
12	57143206	58578966
12	58578966	61529815
12	61529815	64125296
12	64125296	65977601
12	65977601	68398491
12	68398491	70565477
12	70565477	72609437
12	72609437	76707343
12	76707343	77408286
12	77408286	79183036
12	79183036	81575091
12	81575091	83838491
12	83838491	87340024
12	87340024	89285600
12	89285600	91849133
12	91849133	94529398
12	94529398	95627836
12	95627836	98186323
12	98186323	99424032
12	99424032	103736758
12	103736758	105970320
12	105970320	108876352
12	108876352	112823299
12	112823299	113743304
12	113743304	116319482
12	116319482	117427396
12	117427396	119088779
12	119088779	121376241
12	121376241	124360734
12	124360734	127025612
12	127025612	128325887
12	128325887	129894851
12	129894851	130929139
12	130929139	132284095
12	132284095	133264718
13	18171494	20371044
13	20371044	21669277
13	21669277	22933765
13	22933765	24519844
13	24519844	26711186
13	26711186	28124772
13	28124772	30052157
13	30052157	31986195
13	31986195	32979093
13	32979093	34560708
13	34560708	35707761
13	35707761	37717518
13	37717518	39514718
13	39514718	40976519
13	40976519	43185536
13	43185536	44066179
13	44066179	45922605
13	45922605	46753025
13	46753025	47880356
13	47880356	51150722
13	51150722	52140828
13	52140828	55028648
13	55028648	56056257
13	56056257	59515420
13	59515420	60693411
13	60693411	63397672
13	63397672	64959486
13	64959486	68064219
13	68064219	70151415
13	70151415	71923111
13	71923111	73379361
13	73379361	74949651
13	74949651	77460429
13	77460429	78234794
13	78234794	80205046
13	80205046	83562262
13	83562262	87632748
13	87632748	91113252
13	91113252	94825176
13	94825176	97661504
13	97661504	99871864
13	99871864	101655501
13	101655501	103177097
13	103177097	104988814
13	104988814	108057284
13	108057284	108810278
13	108810278	110581699
13	110581699	111677479
13	111677479	112916848
13	112916848	114353285
14	20653557	22124728
14	22124728	24958905
14	24958905	26449198
14	26449198	29503767
14	29503767	32903967
14	32903967	35390868
14	35390868	39873373
14	39873373	41146636
14	41146636	44073392
14	44073392	46989333
14	46989333	48537145
14	48537145	51612492
14	51612492	53698623
14	53698623	56126490
14	56126490	58981113
14	58981113	60029436
14	60029436	62700089
14	62700089	63870820
14	63870820	65238401
14	65238401	67604927
14	67604927	69347807
14	69347807	72421356
14	72421356	74348536
14	74348536	76761476
14	76761476	78751130
14	78751130	79201174
14	79201174	81113662
14	81113662	82075044
14	82075044	83623045
14	83623045	85101770
14	85101770	86869539
14	86869539	89032190
14	89032190	90720077
14	90720077	92917394
14	92917394	94427413
14	94427413	96101661
14	96101661	97653974
14	97653974	98672420
14	98672420	100895224
14	100895224	101699807
14	101699807	104158005
14	104158005	105486004
14	105486004	106882741
15	23850554	26295433
15	26295433	29134579
15	29134579	33236067
15	33236067	35434893
15	35434893	35964481
15	35964481	37270339
15	37270339	38822245
15	38822245	39379313
15	39379313	44802998
15	44802998	46326761
15	46326761	49901356
15	49901356	51725148
15	51725148	53874621
15	53874621	56033314
15	56033314	57351455
15	57351455	59836878
15	59836878	60916530
15	60916530	62923863
15	62923863	63808593
15	63808593	67097074
15	67097074	68726578
15	68726578	71629500
15	71629500	74089851
15	74089851	75910714
15	75910714	79704552
15	79704552	81898534
15	81898534	85800197
15	85800197	87162030
15	87162030	88827392
15	88827392	90742782
15	90742782	92128515
15	92128515	93965854
15	93965854	94312747
15	94312747	95326211
15	95326211	96973699
15	96973699	98913324
15	98913324	100206938
15	100206938	101980858
16	10031	1194887
16	1194887	2035294
16	2035294	4203991
16	4203991	5067606
16	5067606	6196894
16	6196894	7479908
16	7479908	8403267
16	8403267	10253640
16	10253640	11554324
16	11554324	13224694
16	13224694	17160447
16	17160447	20139051
16	20139051	23359789
16	23359789	25584972
16	25584972	27015117
16	27015117	33520050
16	46381684	51034025
16	51034025	53815773
16	53815773	55761660
16	55761660	57010410
16	57010410	58295253
16	58295253	60049115
16	60049115	62536937
16	62536937	63803517
16	63803517	65506770
16	65506770	67561130
16	67561130	70486376
16	70486376	74052973
16	74052973	76023784
16	76023784	77707683
16	77707683	78867760
16	78867760	80523575
16	80523575	81398416
16	81398416	82644088
16	82644088	83522030
16	83522030	84209071
16	84209071	84973419
16	84973419	86522303
16	86522303	87613619
16	87613619	88487888
16	88487888	90220225
17	120360	797447
17	797447	1037030
17	1037030	2732380
17	2732380	3902554
17	3902554	4500964
17	4500964	5834263
17	5834263	6730775
17	6730775	8996563
17	8996563	10322869
17	10322869	12659834
17	12659834	14396575
17	14396575	18423015
17	18423015	21400685
17	32554656	33684959
17	33684959	34351819
17	34351819	35674782
17	35674782	38251052
17	38251052	40098239
17	40098239	41502931
17	41502931	45535398
17	45535398	49918934
17	49918934	53040813
17	53040813	55272354
17	55272354	57530311
17	57530311	61236665
17	61236665	65107074
17	65107074	66806071
17	66806071	69532290
17	69532290	71550865
17	71550865	74173501
17	74173501	76595643
17	76595643	77620604
17	77620604	79101279
17	79101279	79784798
17	79784798	81730962
17	81730962	83242554
18	36427	1575200
18	1575200	3426140
18	3426140	5365539
18	5365539	7689008
18	7689008	10102919
18	10102919	11873935
18	11873935	12528622
18	12528622	15410468
18	22425453	25170857
18	25170857	26760097
18	26760097	29294167
18	29294167	31346665
18	31346665	36213990
18	36213990	38310793
18	38310793	40104430
18	40104430	41188652
18	41188652	42892159
18	42892159	45046071
18	45046071	47597190
18	47597190	49678025
18	49678025	51550680
18	51550680	53661224
18	53661224	54538240
18	54538240	57424268
18	57424268	59047676
18	59047676	60426196
18	60426196	63290163
18	63290163	64421566
18	64421566	66586031
18	66586031	68522727
18	68522727	70377233
18	70377233	72293346
18	72293346	75157357
18	75157357	76580086
18	76580086	78023072
18	78023072	79390792
18	79390792	80262725
19	90949	1346777
19	1346777	2538142
19	2538142	5354751
19	5354751	6508319
19	6508319	8288001
19	8288001	11172307
19	11172307	13465825
19	13465825	15120917
19	15120917	17934310
19	17934310	20373867
19	20373867	21640891
19	21640891	23058970
19	28405898	29563710
19	29563710	32505700
19	32505700	33649275
19	33649275	35847275
19	35847275	36970383
19	36970383	39931263
19	39931263	41195623
19	41195623	42788773
19	42788773	44935906
19	44935906	47026140
19	47026140	48198378
19	48198378	49946958
19	49946958	51755743
19	51755743	52777116
19	52777116	54196103
19	54196103	55215821
19	55215821	56919549
19	56919549	58607520
20	61521	914324
20	914324	1405421
20	1405421	2520043
20	2520043	4092088
20	4092088	5667895
20	5667895	7103342
20	7103342	7976930
20	7976930	11161335
20	11161335	12467540
20	12467540	14353108
20	14353108	16077862
20	16077862	17470575
20	17470575	19732249
20	19732249	22799227
20	31989284	38113966
20	38113966	40828006
20	40828006	43215885
20	43215885	45448756
20	45448756	48583652
20	48583652	50067982
20	50067982	53794844
20	53794844	55261040
20	55261040	57603872
20	57603872	58221472
20	58221472	59360011
20	59360011	60535052
20	60535052	61519298
20	61519298	62837570
20	62837570	64331539
21	13987433	15083205
21	15083205	17779892
21	17779892	19590151
21	19590151	21510957
21	21510957	24134139
21	24134139	24837707
21	24837707	27752663
21	27752663	29824456
21	29824456	30836161
21	30836161	33278486
21	33278486	34495846
21	34495846	36781246
21	36781246	39084845
21	39084845	40446898
21	40446898	42773021
21	42773021	44195140
21	44195140	44756538
21	44756538	46073133
21	46073133	46696121
22	17238266	19744294
22	19744294	22045373
22	22045373	22943803
22	22943803	24009620
22	24009620	25537151
22	25537151	27549880
22	27549880	29034471
22	29034471	32439511
22	32439511	33959775
22	33959775	35695831
22	35695831	37164130
22	37164130	39467726
22	39467726	40808319
22	40808319	43175707
22	43175707	44582535
22	44582535	46439661
22	46439661	47543203
22	47543203	49357190
22	49357190	50799822
