1	16103	1170099
1	1170099	2047216
1	2047216	3356191
1	3356191	4941428
1	4941428	5842254
1	5842254	7429217
1	7429217	8439343
1	8439343	10754881
1	10754881	12054683
1	12054683	14309544
1	14309544	16053328
1	16053328	16392126
1	16392126	17549508
1	17549508	18724438
1	18724438	20230086
1	20230086	21006984
1	21006984	22411390
1	22411390	23588558
1	23588558	25541624
1	25541624	27632140
1	27632140	29690112
1	29690112	31038028
1	31038028	34103841
1	34103841	35646297
1	35646297	38094919
1	38094919	39084936
1	39084936	40853987
1	40853987	42414845
1	42414845	44617153
1	44617153	45826682
1	45826682	48719983
1	48719983	50559946
1	50559946	53384389
1	53384389	55947904
1	55947904	56556055
1	56556055	58399727
1	58399727	59022704
1	59022704	61203440
1	61203440	62918461
1	62918461	63990930
1	63990930	66790987
1	66790987	67644961
1	67644961	68693283
1	68693283	70905964
1	70905964	71262112
1	71262112	73242478
1	73242478	74650917
1	74650917	76798555
1	76798555	77562040
1	77562040	80412751
1	80412751	81024352
1	81024352	83004000
1	83004000	85476403
1	85476403	87338599
1	87338599	89601143
1	89601143	91745463
1	91745463	94097780
1	94097780	98099479
1	98099479	98959126
1	98959126	101384499
1	101384499	102190802
1	102190802	103548953
1	103548953	105886179
1	105886179	109703087
1	109703087	111484332
1	111484332	114332779
1	114332779	114806254
1	114806254	117238851
1	117238851	120098299
1	143190944	151566836
1	151566836	153363247
1	153363247	157303905
1	157303905	160499666
1	160499666	162014350
1	162014350	164478592
1	164478592	166490709
1	166490709	167495205
1	167495205	168091328
1	168091328	169554146
1	169554146	171254909
1	171254909	171889412
1	171889412	175121278
1	175121278	177781354
1	177781354	180258997
1	180258997	181572331
1	181572331	181893823
1	181893823	184626379
1	184626379	187630098
1	187630098	188791497
1	188791497	189690942
1	189690942	191433475
1	191433475	194032584
1	194032584	196028433
1	196028433	199271889
1	199271889	201102411
1	201102411	203373793
1	203373793	204106137
1	204106137	204755480
1	204755480	206144416
1	206144416	208462211
1	208462211	210618706
1	210618706	214114077
1	214114077	216045377
1	216045377	218169995
1	218169995	219897405
